fueltype;gearbox;price
diesel;manuell;4000.0
benzin;manuell;3200.0
diesel;manuell;4300.0
diesel;manuell;12500.0
diesel;manuell;650.0
benzin;manuell;800.0
diesel;manuell;5800.0
benzin;manuell;7390.0
diesel;manuell;6700.0
diesel;;1250.0
;manuell;200.0
diesel;manuell;2400.0
benzin;manuell;11000.0
diesel;;750.0
benzin;automatik;32900.0
diesel;automatik;3100.0
benzin;manuell;3300.0
diesel;automatik;8650.0
diesel;automatik;27350.0
benzin;manuell;700.0
diesel;manuell;2900.0
;;149.0
diesel;manuell;7900.0
diesel;manuell;1900.0
benzin;automatik;24990.0
diesel;manuell;3000.0
diesel;manuell;4999.0
cng;manuell;8900.0
diesel;automatik;21499.0
benzin;;950.0
benzin;manuell;2499.0
benzin;manuell;2800.0
;;0.0
diesel;manuell;2900.0
;manuell;2000.0
benzin;manuell;235.0
benzin;manuell;450.0
;automatik;999.0
benzin;manuell;1400.0
benzin;manuell;750.0
diesel;manuell;3500.0
;manuell;6666.0
benzin;manuell;1800.0
diesel;manuell;18000.0
benzin;manuell;3400.0
diesel;automatik;17300.0
benzin;manuell;6999.0
diesel;manuell;14990.0
benzin;manuell;2190.0
benzin;manuell;5400.0
diesel;automatik;4350.0
benzin;manuell;2499.0
benzin;manuell;4299.0
benzin;manuell;450.0
benzin;manuell;4100.0
diesel;automatik;15500.0
;manuell;250.0
benzin;manuell;3500.0
;manuell;3300.0
benzin;manuell;1199.0
diesel;automatik;8450.0
diesel;manuell;650.0
benzin;manuell;19500.0
diesel;;3199.0
benzin;manuell;11800.0
diesel;manuell;9900.0
benzin;manuell;1250.0
benzin;automatik;3790.0
diesel;manuell;16500.0
benzin;manuell;1000.0
diesel;manuell;4100.0
benzin;manuell;2190.0
benzin;manuell;8650.0
diesel;manuell;9999.0
benzin;manuell;1500.0
benzin;manuell;5555.0
benzin;manuell;3650.0
benzin;manuell;4999.0
benzin;manuell;4490.0
benzin;manuell;8500.0
diesel;manuell;3450.0
benzin;manuell;1000.0
;manuell;300.0
benzin;manuell;1999.0
benzin;manuell;1350.0
benzin;manuell;1600.0
benzin;automatik;11500.0
diesel;automatik;17000.0
benzin;manuell;1100.0
diesel;automatik;9750.0
benzin;manuell;1990.0
diesel;manuell;3950.0
benzin;manuell;5100.0
benzin;manuell;1650.0
benzin;manuell;2400.0
benzin;manuell;600.0
benzin;manuell;925.0
benzin;manuell;1399.0
benzin;automatik;5490.0
;automatik;2950.0
benzin;manuell;5700.0
benzin;manuell;800.0
benzin;manuell;22000.0
diesel;manuell;4650.0
benzin;manuell;3400.0
benzin;manuell;1999.0
diesel;automatik;9999.0
benzin;manuell;3599.0
benzin;manuell;2000.0
benzin;manuell;3884.0
benzin;manuell;2250.0
benzin;manuell;14900.0
benzin;manuell;2800.0
diesel;manuell;890.0
diesel;manuell;19999.0
benzin;manuell;7499.0
benzin;manuell;3999.0
diesel;manuell;6990.0
diesel;automatik;3600.0
benzin;manuell;25600.0
benzin;manuell;2000.0
diesel;manuell;8990.0
benzin;automatik;24900.0
diesel;manuell;3000.0
;manuell;600.0
diesel;automatik;7500.0
diesel;manuell;3000.0
benzin;manuell;8290.0
;manuell;4999.0
benzin;manuell;1400.0
diesel;manuell;22500.0
;manuell;400.0
benzin;manuell;1200.0
benzin;manuell;4190.0
benzin;manuell;3700.0
benzin;automatik;5000.0
;;1750.0
diesel;manuell;1250.0
benzin;manuell;2500.0
diesel;manuell;2210.0
benzin;manuell;400.0
diesel;manuell;1750.0
benzin;automatik;1900.0
benzin;manuell;540.0
benzin;manuell;12500.0
diesel;automatik;12449.0
diesel;manuell;8650.0
;manuell;1850.0
benzin;manuell;13799.0
benzin;manuell;999.0
benzin;manuell;1100.0
diesel;manuell;6050.0
benzin;manuell;3900.0
benzin;manuell;650.0
diesel;automatik;10450.0
benzin;manuell;5900.0
benzin;manuell;3200.0
benzin;manuell;16995.0
diesel;automatik;7950.0
benzin;manuell;3600.0
diesel;automatik;2000.0
diesel;manuell;3950.0
diesel;manuell;3200.0
;manuell;500.0
benzin;manuell;5000.0
benzin;manuell;500.0
benzin;manuell;17950.0
benzin;automatik;1699.0
benzin;manuell;900.0
benzin;;1200.0
diesel;automatik;800.0
diesel;automatik;8400.0
benzin;automatik;1800.0
;;500.0
benzin;manuell;750.0
diesel;manuell;13800.0
benzin;manuell;1350.0
benzin;manuell;1700.0
diesel;;2500.0
diesel;manuell;10400.0
benzin;manuell;7800.0
diesel;automatik;5800.0
diesel;manuell;3500.0
diesel;manuell;4500.0
benzin;manuell;1000.0
benzin;manuell;10990.0
diesel;manuell;6000.0
benzin;manuell;999.0
;;4300.0
benzin;manuell;11800.0
benzin;manuell;1100.0
benzin;manuell;7000.0
diesel;manuell;2500.0
benzin;automatik;1999.0
benzin;manuell;2900.0
diesel;automatik;5799.0
diesel;manuell;5500.0
benzin;manuell;4200.0
;manuell;200.0
benzin;manuell;8950.0
diesel;manuell;8700.0
benzin;manuell;1200.0
benzin;manuell;400.0
diesel;automatik;3000.0
diesel;manuell;2700.0
diesel;manuell;6000.0
diesel;automatik;11888.0
benzin;manuell;0.0
benzin;manuell;0.0
benzin;automatik;4999.0
;automatik;11700.0
benzin;manuell;800.0
benzin;manuell;1100.0
hybrid;automatik;23900.0
benzin;manuell;4499.0
diesel;manuell;1750.0
benzin;manuell;5900.0
;manuell;4999.0
benzin;automatik;6000.0
diesel;manuell;3360.0
benzin;manuell;1550.0
benzin;manuell;1390.0
benzin;manuell;599.0
diesel;manuell;4450.0
benzin;automatik;990.0
benzin;automatik;5900.0
benzin;;11500.0
benzin;manuell;0.0
diesel;manuell;7500.0
benzin;manuell;3300.0
benzin;manuell;3299.0
benzin;automatik;7990.0
benzin;manuell;650.0
benzin;manuell;9800.0
benzin;manuell;16900.0
benzin;manuell;8300.0
benzin;manuell;700.0
benzin;manuell;23500.0
diesel;manuell;13490.0
diesel;automatik;13990.0
benzin;manuell;2300.0
benzin;manuell;1790.0
benzin;manuell;9450.0
lpg;manuell;1300.0
diesel;manuell;15500.0
benzin;automatik;120.0
diesel;manuell;1200.0
benzin;automatik;1.0
benzin;manuell;2750.0
benzin;manuell;4450.0
benzin;manuell;4250.0
benzin;automatik;500.0
benzin;manuell;15000.0
benzin;manuell;5900.0
benzin;manuell;0.0
benzin;automatik;9290.0
benzin;manuell;6500.0
benzin;manuell;1399.0
diesel;manuell;1800.0
;;0.0
diesel;manuell;8390.0
benzin;manuell;799.0
diesel;automatik;9500.0
diesel;manuell;6000.0
benzin;automatik;0.0
diesel;;700.0
benzin;manuell;6950.0
benzin;manuell;1399.0
benzin;manuell;1200.0
benzin;manuell;0.0
benzin;manuell;1449.0
diesel;manuell;18390.0
diesel;manuell;1150.0
;;1000.0
benzin;automatik;16999.0
benzin;manuell;6350.0
benzin;manuell;2850.0
diesel;automatik;4500.0
benzin;manuell;1499.0
diesel;manuell;13900.0
diesel;manuell;11750.0
diesel;manuell;7250.0
benzin;manuell;1100.0
lpg;manuell;1400.0
diesel;manuell;6750.0
benzin;manuell;2499.0
diesel;automatik;10900.0
benzin;manuell;220.0
benzin;manuell;150.0
diesel;automatik;34500.0
benzin;manuell;7999.0
diesel;manuell;2300.0
benzin;manuell;399.0
benzin;automatik;7999.0
benzin;manuell;899.0
diesel;;1700.0
benzin;manuell;1290.0
diesel;manuell;4000.0
benzin;manuell;4400.0
benzin;manuell;3500.0
benzin;manuell;1400.0
diesel;automatik;25000.0
benzin;manuell;490.0
diesel;;2700.0
diesel;manuell;3800.0
benzin;manuell;1750.0
benzin;manuell;44400.0
diesel;automatik;8800.0
benzin;manuell;10500.0
benzin;manuell;1260.0
diesel;manuell;2750.0
benzin;manuell;0.0
diesel;manuell;3450.0
benzin;manuell;200.0
benzin;automatik;5390.0
;automatik;1499.0
benzin;manuell;2499.0
;manuell;1500.0
benzin;manuell;7450.0
benzin;manuell;10500.0
benzin;manuell;1600.0
benzin;manuell;750.0
diesel;manuell;21000.0
diesel;manuell;2450.0
diesel;automatik;16900.0
benzin;manuell;400.0
benzin;manuell;1000.0
diesel;manuell;5200.0
diesel;manuell;1900.0
benzin;automatik;2999.0
benzin;manuell;3800.0
diesel;manuell;6700.0
benzin;manuell;1250.0
;automatik;25000.0
benzin;;3200.0
diesel;manuell;4000.0
benzin;manuell;6100.0
benzin;manuell;1350.0
benzin;manuell;2299.0
benzin;manuell;999.0
benzin;manuell;3600.0
;manuell;300.0
benzin;automatik;1900.0
;automatik;2000.0
diesel;manuell;17900.0
benzin;manuell;5850.0
benzin;automatik;1700.0
cng;manuell;5599.0
benzin;manuell;1900.0
;automatik;800.0
;manuell;1500.0
benzin;manuell;300.0
benzin;manuell;1450.0
diesel;automatik;6900.0
benzin;manuell;800.0
benzin;manuell;5999.0
benzin;manuell;400.0
benzin;manuell;950.0
;manuell;450.0
benzin;manuell;100.0
benzin;manuell;750.0
benzin;manuell;200.0
;manuell;1590.0
benzin;manuell;850.0
diesel;manuell;13498.0
benzin;manuell;850.0
benzin;manuell;350.0
benzin;manuell;3400.0
diesel;manuell;6399.0
diesel;automatik;14500.0
;manuell;8900.0
diesel;manuell;3300.0
benzin;manuell;8300.0
benzin;manuell;8000.0
diesel;manuell;2400.0
;automatik;15400.0
;manuell;290.0
benzin;manuell;7850.0
diesel;manuell;3400.0
benzin;manuell;0.0
;manuell;1200.0
benzin;manuell;2500.0
;automatik;1950.0
benzin;automatik;4500.0
benzin;manuell;500.0
benzin;manuell;1199.0
benzin;manuell;36499.0
;manuell;1200.0
diesel;automatik;3950.0
benzin;manuell;600.0
benzin;manuell;1100.0
benzin;manuell;1400.0
benzin;manuell;1200.0
diesel;manuell;6500.0
benzin;manuell;900.0
;manuell;499.0
;manuell;1150.0
benzin;manuell;8890.0
diesel;manuell;1450.0
benzin;manuell;28500.0
benzin;manuell;800.0
benzin;manuell;0.0
benzin;manuell;2100.0
;manuell;6700.0
diesel;manuell;3000.0
benzin;automatik;1600.0
benzin;manuell;8300.0
diesel;automatik;9500.0
benzin;automatik;600.0
diesel;automatik;21500.0
benzin;manuell;1950.0
diesel;manuell;4500.0
;manuell;2700.0
benzin;automatik;15999.0
diesel;automatik;5000.0
diesel;manuell;6500.0
benzin;manuell;1799.0
diesel;automatik;11000.0
benzin;manuell;2250.0
lpg;automatik;750.0
diesel;automatik;7000.0
diesel;manuell;16999.0
benzin;manuell;3490.0
diesel;manuell;777.0
diesel;manuell;650.0
diesel;;1750.0
diesel;manuell;18000.0
benzin;manuell;3299.0
diesel;manuell;2600.0
diesel;manuell;6730.0
benzin;manuell;2500.0
benzin;manuell;3999.0
benzin;manuell;350.0
benzin;automatik;5500.0
benzin;manuell;999.0
benzin;manuell;6500.0
diesel;automatik;7350.0
benzin;automatik;2400.0
;manuell;950.0
benzin;automatik;3600.0
benzin;automatik;27399.0
diesel;manuell;15999.0
diesel;automatik;10400.0
diesel;automatik;14999.0
benzin;manuell;6500.0
benzin;manuell;0.0
benzin;manuell;2190.0
benzin;manuell;750.0
;manuell;4500.0
benzin;manuell;1500.0
benzin;manuell;16900.0
benzin;automatik;200.0
;manuell;485.0
diesel;manuell;18990.0
benzin;manuell;300.0
benzin;manuell;9500.0
benzin;manuell;999.0
diesel;manuell;9800.0
benzin;manuell;750.0
diesel;automatik;24500.0
benzin;manuell;1299.0
benzin;manuell;2100.0
benzin;manuell;5150.0
;manuell;0.0
benzin;automatik;800.0
benzin;manuell;6250.0
benzin;manuell;800.0
benzin;manuell;2690.0
benzin;manuell;1850.0
diesel;manuell;1100.0
benzin;manuell;8999.0
benzin;manuell;6600.0
diesel;manuell;1990.0
diesel;manuell;4750.0
benzin;manuell;5590.0
lpg;automatik;10900.0
benzin;manuell;500.0
diesel;manuell;7399.0
benzin;automatik;21980.0
benzin;manuell;480.0
benzin;manuell;7300.0
benzin;automatik;24488.0
benzin;manuell;3800.0
;manuell;2200.0
benzin;manuell;650.0
benzin;automatik;2399.0
benzin;manuell;180.0
benzin;manuell;7750.0
benzin;automatik;12990.0
diesel;manuell;2750.0
diesel;manuell;10750.0
benzin;manuell;320.0
benzin;;1000.0
benzin;manuell;550.0
benzin;manuell;3690.0
benzin;automatik;17900.0
benzin;manuell;0.0
benzin;manuell;6900.0
;manuell;1000.0
benzin;manuell;8275.0
;manuell;2750.0
diesel;manuell;2499.0
benzin;manuell;1500.0
benzin;manuell;1900.0
benzin;manuell;1000.0
cng;manuell;6299.0
benzin;manuell;4950.0
diesel;automatik;13000.0
diesel;manuell;3999.0
benzin;manuell;1450.0
diesel;manuell;4980.0
diesel;manuell;3800.0
benzin;automatik;3500.0
;;0.0
;automatik;12600.0
diesel;manuell;7000.0
benzin;manuell;17444.0
benzin;automatik;6001.0
benzin;;400.0
benzin;manuell;1700.0
benzin;automatik;1850.0
benzin;manuell;1000.0
benzin;;1150.0
diesel;manuell;500.0
benzin;manuell;800.0
benzin;automatik;3000.0
diesel;manuell;4500.0
;;750.0
benzin;manuell;650.0
diesel;manuell;1200.0
benzin;manuell;1300.0
;manuell;0.0
diesel;automatik;9999.0
benzin;manuell;1652.0
benzin;automatik;2700.0
benzin;manuell;13500.0
diesel;manuell;10390.0
diesel;automatik;1000.0
benzin;manuell;5900.0
benzin;manuell;500.0
benzin;automatik;3000.0
;;350.0
benzin;manuell;3100.0
benzin;manuell;5750.0
benzin;manuell;2000.0
benzin;manuell;1300.0
benzin;automatik;1790.0
cng;manuell;4299.0
benzin;manuell;750.0
diesel;manuell;2900.0
benzin;automatik;2600.0
benzin;manuell;4000.0
diesel;;7600.0
benzin;manuell;850.0
benzin;manuell;2222.0
benzin;;0.0
;manuell;750.0
benzin;manuell;1200.0
benzin;manuell;300.0
benzin;manuell;1300.0
diesel;automatik;13200.0
diesel;manuell;5500.0
benzin;manuell;3300.0
benzin;manuell;950.0
;manuell;250.0
benzin;manuell;5150.0
benzin;manuell;1950.0
benzin;automatik;999.0
diesel;manuell;4200.0
benzin;manuell;799.0
lpg;automatik;8888.0
;manuell;2500.0
benzin;manuell;2350.0
benzin;manuell;2250.0
benzin;automatik;999.0
;;399.0
diesel;manuell;3100.0
benzin;automatik;20000.0
benzin;manuell;1300.0
;automatik;14999.0
benzin;manuell;1899.0
benzin;manuell;0.0
diesel;manuell;1200.0
diesel;manuell;1950.0
benzin;;100.0
benzin;manuell;950.0
diesel;manuell;599.0
benzin;manuell;17990.0
benzin;manuell;300.0
diesel;;400.0
benzin;manuell;450.0
benzin;automatik;6400.0
benzin;manuell;400.0
benzin;manuell;650.0
diesel;manuell;5899.0
benzin;manuell;3000.0
benzin;automatik;1950.0
benzin;manuell;3200.0
hybrid;automatik;7400.0
benzin;manuell;11000.0
diesel;manuell;799.0
diesel;manuell;3200.0
diesel;manuell;13790.0
diesel;manuell;13999.0
;;1250.0
diesel;automatik;47900.0
diesel;manuell;7900.0
;manuell;450.0
diesel;manuell;850.0
benzin;manuell;1200.0
benzin;manuell;7599.0
benzin;manuell;180.0
benzin;automatik;8500.0
diesel;manuell;0.0
benzin;manuell;2999.0
benzin;manuell;2500.0
diesel;manuell;4900.0
benzin;automatik;23950.0
;manuell;1375.0
benzin;manuell;8800.0
benzin;manuell;1350.0
diesel;manuell;2950.0
benzin;manuell;550.0
benzin;manuell;1999.0
diesel;manuell;8950.0
diesel;automatik;3800.0
;manuell;5200.0
diesel;manuell;1300.0
benzin;automatik;8790.0
benzin;manuell;300.0
;;800.0
benzin;manuell;2800.0
benzin;manuell;6700.0
benzin;automatik;7900.0
diesel;automatik;5999.0
benzin;manuell;300.0
benzin;manuell;500.0
benzin;manuell;350.0
;automatik;1600.0
diesel;manuell;4250.0
diesel;manuell;3650.0
diesel;manuell;5400.0
benzin;automatik;2800.0
diesel;manuell;1899.0
diesel;manuell;20480.0
benzin;manuell;10800.0
diesel;manuell;5000.0
;manuell;1800.0
;manuell;2900.0
diesel;manuell;3450.0
benzin;manuell;7800.0
;;200.0
diesel;manuell;2100.0
benzin;manuell;1400.0
benzin;manuell;5200.0
diesel;;1399.0
diesel;automatik;7990.0
benzin;manuell;8400.0
benzin;manuell;1400.0
hybrid;automatik;28500.0
diesel;automatik;18500.0
diesel;manuell;6990.0
lpg;automatik;3999.0
benzin;manuell;2000.0
benzin;manuell;1950.0
benzin;automatik;3799.0
;manuell;1480.0
diesel;automatik;7500.0
diesel;manuell;750.0
benzin;manuell;3999.0
diesel;automatik;11800.0
benzin;manuell;999.0
diesel;manuell;11900.0
benzin;manuell;1400.0
diesel;manuell;8950.0
diesel;manuell;1700.0
benzin;manuell;550.0
cng;manuell;5699.0
benzin;manuell;1650.0
benzin;manuell;5150.0
diesel;automatik;1700.0
benzin;manuell;7100.0
diesel;automatik;1999.0
benzin;manuell;1599.0
benzin;manuell;350.0
diesel;manuell;950.0
benzin;manuell;10200.0
;automatik;11500.0
benzin;manuell;250.0
benzin;manuell;10950.0
benzin;manuell;375.0
benzin;manuell;13350.0
benzin;manuell;1600.0
benzin;manuell;7400.0
benzin;manuell;400.0
benzin;manuell;2300.0
diesel;manuell;13000.0
diesel;manuell;8900.0
benzin;manuell;9999.0
diesel;manuell;14750.0
diesel;manuell;4500.0
benzin;manuell;11950.0
benzin;manuell;300.0
benzin;manuell;1800.0
benzin;manuell;3500.0
benzin;manuell;9300.0
diesel;automatik;2200.0
benzin;automatik;0.0
;manuell;6700.0
diesel;manuell;9999.0
diesel;manuell;2550.0
diesel;manuell;4950.0
benzin;manuell;1100.0
diesel;manuell;1300.0
benzin;manuell;1500.0
;automatik;2580.0
benzin;manuell;20000.0
diesel;manuell;10350.0
diesel;manuell;3500.0
;manuell;990.0
benzin;manuell;4950.0
benzin;manuell;5500.0
benzin;automatik;3799.0
benzin;manuell;7999.0
lpg;manuell;6950.0
benzin;manuell;35000.0
benzin;manuell;13200.0
;manuell;550.0
benzin;automatik;1499.0
;manuell;450.0
benzin;manuell;6200.0
diesel;manuell;5660.0
;manuell;13999.0
benzin;manuell;2500.0
benzin;automatik;14995.0
benzin;manuell;2900.0
benzin;manuell;6900.0
diesel;manuell;1450.0
benzin;manuell;1090.0
diesel;manuell;3500.0
benzin;manuell;14400.0
benzin;manuell;1599.0
diesel;manuell;3900.0
benzin;manuell;50.0
benzin;manuell;2300.0
benzin;automatik;8399.0
benzin;manuell;1590.0
diesel;automatik;12200.0
benzin;manuell;280.0
diesel;manuell;10000.0
diesel;manuell;1500.0
benzin;manuell;990.0
diesel;manuell;2900.0
benzin;automatik;600.0
benzin;manuell;2990.0
benzin;manuell;550.0
diesel;manuell;16500.0
diesel;automatik;16500.0
benzin;manuell;0.0
;manuell;0.0
diesel;manuell;6840.0
diesel;manuell;2499.0
diesel;manuell;21400.0
diesel;manuell;7900.0
benzin;automatik;32900.0
diesel;manuell;16990.0
diesel;automatik;3100.0
benzin;manuell;1350.0
benzin;manuell;2999.0
benzin;automatik;30999.0
diesel;manuell;900.0
benzin;manuell;3280.0
benzin;manuell;2290.0
benzin;manuell;300.0
benzin;manuell;2399.0
benzin;manuell;750.0
benzin;manuell;3900.0
benzin;manuell;17900.0
diesel;manuell;3999.0
benzin;manuell;200.0
diesel;automatik;1999.0
benzin;manuell;18181.0
benzin;manuell;2499.0
benzin;manuell;1300.0
diesel;automatik;5000.0
benzin;manuell;10999.0
benzin;manuell;5500.0
benzin;manuell;8950.0
;manuell;3000.0
diesel;manuell;5600.0
benzin;manuell;7900.0
;manuell;1490.0
benzin;manuell;850.0
benzin;manuell;5999.0
benzin;manuell;1550.0
diesel;manuell;16400.0
diesel;manuell;10550.0
benzin;manuell;5900.0
benzin;manuell;1299.0
benzin;manuell;2200.0
diesel;manuell;949.0
benzin;manuell;750.0
benzin;manuell;3100.0
diesel;automatik;6900.0
diesel;manuell;14390.0
diesel;manuell;4000.0
diesel;manuell;6899.0
benzin;automatik;4444.0
benzin;manuell;1100.0
benzin;manuell;1480.0
benzin;manuell;2500.0
diesel;manuell;24200.0
benzin;manuell;550.0
benzin;automatik;4450.0
benzin;manuell;3050.0
benzin;manuell;900.0
diesel;automatik;21990.0
benzin;manuell;400.0
;manuell;699.0
diesel;automatik;6200.0
benzin;manuell;2190.0
benzin;manuell;6950.0
benzin;manuell;5500.0
diesel;automatik;48900.0
;manuell;450.0
benzin;manuell;1100.0
benzin;manuell;10990.0
benzin;manuell;500.0
diesel;manuell;1890.0
diesel;automatik;13000.0
benzin;manuell;950.0
benzin;manuell;3650.0
benzin;automatik;599.0
benzin;automatik;1450.0
benzin;manuell;5300.0
benzin;manuell;3000.0
benzin;manuell;550.0
;manuell;0.0
benzin;manuell;1299.0
diesel;manuell;2300.0
diesel;manuell;30900.0
benzin;manuell;2950.0
benzin;manuell;8999.0
benzin;manuell;14000.0
benzin;manuell;20900.0
benzin;manuell;15000.0
diesel;;3700.0
diesel;manuell;15600.0
benzin;manuell;7000.0
benzin;manuell;550.0
benzin;manuell;5999.0
diesel;manuell;0.0
benzin;automatik;1200.0
;;4900.0
benzin;manuell;3850.0
benzin;manuell;2600.0
benzin;manuell;380.0
benzin;manuell;1250.0
diesel;automatik;9900.0
benzin;manuell;9200.0
benzin;manuell;7930.0
diesel;manuell;4400.0
benzin;manuell;1500.0
benzin;automatik;8300.0
benzin;;999.0
diesel;manuell;6999.0
diesel;manuell;2500.0
benzin;manuell;1999.0
lpg;manuell;1500.0
benzin;manuell;3099.0
diesel;automatik;38900.0
benzin;manuell;3220.0
benzin;manuell;5600.0
diesel;;1800.0
diesel;manuell;4800.0
benzin;manuell;16600.0
diesel;automatik;7000.0
benzin;manuell;5500.0
benzin;manuell;9500.0
benzin;automatik;0.0
diesel;manuell;2350.0
benzin;automatik;3700.0
benzin;manuell;1700.0
benzin;manuell;650.0
diesel;manuell;7000.0
benzin;;5990.0
benzin;automatik;4000.0
diesel;manuell;8500.0
benzin;manuell;9550.0
diesel;automatik;33500.0
diesel;automatik;14550.0
benzin;manuell;9000.0
benzin;manuell;750.0
benzin;manuell;4000.0
benzin;manuell;1000.0
diesel;manuell;4500.0
benzin;manuell;500.0
benzin;automatik;7600.0
benzin;manuell;650.0
diesel;automatik;4250.0
diesel;manuell;0.0
diesel;manuell;999.0
benzin;;699.0
benzin;automatik;7200.0
diesel;manuell;14900.0
benzin;manuell;1400.0
benzin;automatik;4350.0
benzin;automatik;2000.0
benzin;manuell;4200.0
diesel;manuell;6299.0
benzin;manuell;700.0
benzin;manuell;1600.0
diesel;automatik;7290.0
diesel;manuell;16750.0
diesel;manuell;25900.0
;manuell;5790.0
benzin;manuell;450.0
benzin;manuell;1950.0
benzin;;2950.0
benzin;automatik;1000.0
benzin;manuell;2250.0
diesel;automatik;25100.0
;manuell;2000.0
benzin;manuell;499.0
diesel;;3000.0
;manuell;13800.0
;manuell;600.0
benzin;manuell;14000.0
benzin;manuell;1399.0
benzin;manuell;6880.0
diesel;manuell;30500.0
;manuell;25500.0
benzin;manuell;1499.0
benzin;manuell;300.0
;manuell;3250.0
benzin;manuell;540.0
diesel;;16800.0
;manuell;2200.0
benzin;manuell;500.0
diesel;automatik;7300.0
benzin;manuell;2000.0
;manuell;550.0
diesel;manuell;2499.0
benzin;manuell;1800.0
benzin;manuell;200.0
benzin;manuell;3250.0
benzin;manuell;16750.0
benzin;manuell;990.0
benzin;manuell;9199.0
diesel;manuell;7999.0
benzin;manuell;199.0
benzin;manuell;3800.0
diesel;manuell;8500.0
benzin;manuell;2950.0
benzin;manuell;400.0
diesel;manuell;666.0
;;400.0
diesel;manuell;5499.0
diesel;manuell;10900.0
benzin;manuell;690.0
diesel;manuell;11000.0
diesel;automatik;200.0
benzin;manuell;480.0
benzin;automatik;30999.0
lpg;automatik;8800.0
benzin;manuell;4000.0
benzin;manuell;2000.0
diesel;manuell;3500.0
diesel;automatik;3649.0
benzin;manuell;12000.0
diesel;automatik;29000.0
benzin;manuell;1800.0
benzin;manuell;1100.0
benzin;manuell;1000.0
benzin;manuell;1000.0
benzin;manuell;9999.0
benzin;manuell;1899.0
