vehicletype;price
limousine;16950.0
limousine;24490.0
suv;13500.0
kleinwagen;4200.0
kleinwagen;3900.0
bus;23500.0
kombi;100.0
kombi;2050.0
kombi;0.0
kleinwagen;1250.0
coupe;15000.0
kleinwagen;600.0
kleinwagen;2900.0
kleinwagen;2890.0
kombi;1550.0
suv;14950.0
limousine;10750.0
kleinwagen;650.0
cabrio;7299.0
kombi;4500.0
limousine;1299.0
kombi;38500.0
suv;3700.0
limousine;23989.0
suv;12999.0
limousine;1299.0
coupe;14800.0
bus;2700.0
;1150.0
limousine;2800.0
kleinwagen;7499.0
coupe;3999.0
kleinwagen;9000.0
limousine;3499.0
kleinwagen;120.0
;650.0
kleinwagen;450.0
kombi;1300.0
;2500.0
cabrio;3100.0
limousine;450.0
coupe;1999.0
limousine;2000.0
limousine;750.0
bus;5199.0
bus;1500.0
kleinwagen;1250.0
kombi;13500.0
limousine;7200.0
limousine;1450.0
kleinwagen;2799.0
kombi;1800.0
;7000.0
;6500.0
kleinwagen;850.0
;900.0
kombi;999.0
coupe;850.0
;1990.0
limousine;850.0
bus;0.0
kombi;1500.0
limousine;13250.0
kleinwagen;2500.0
bus;8900.0
bus;350.0
cabrio;3750.0
bus;12500.0
limousine;3000.0
limousine;700.0
;25498.0
kombi;1390.0
kombi;2100.0
kombi;0.0
limousine;1500.0
kleinwagen;1250.0
;0.0
kleinwagen;1650.0
cabrio;2490.0
kleinwagen;250.0
cabrio;1300.0
kleinwagen;4100.0
kombi;14900.0
kleinwagen;8100.0
kombi;9900.0
kleinwagen;7700.0
limousine;4750.0
cabrio;0.0
kleinwagen;1950.0
limousine;2150.0
coupe;300.0
coupe;27500.0
;2999.0
;1100.0
limousine;10000.0
kleinwagen;13900.0
limousine;1700.0
limousine;350.0
kleinwagen;5500.0
;550.0
bus;4500.0
kleinwagen;1650.0
limousine;4200.0
kombi;5799.0
coupe;2890.0
limousine;8500.0
limousine;7790.0
kombi;7500.0
limousine;10200.0
;50.0
kombi;3800.0
kombi;1800.0
kleinwagen;9900.0
;1999.0
bus;850.0
kleinwagen;7000.0
;950.0
kleinwagen;4300.0
coupe;39999.0
cabrio;6990.0
kleinwagen;1600.0
suv;2450.0
limousine;1550.0
kombi;3850.0
;599.0
kleinwagen;3999.0
;9999.0
limousine;3200.0
kleinwagen;300.0
limousine;6999.0
coupe;400.0
kleinwagen;2400.0
limousine;4600.0
kombi;1650.0
kleinwagen;2600.0
kombi;7200.0
kleinwagen;1600.0
kombi;5200.0
limousine;2499.0
kleinwagen;990.0
kleinwagen;3400.0
kleinwagen;1650.0
limousine;20000.0
limousine;11500.0
kleinwagen;850.0
limousine;8750.0
limousine;1550.0
kleinwagen;5600.0
kombi;11500.0
kombi;38400.0
;1700.0
kleinwagen;2650.0
;100.0
kombi;14500.0
cabrio;7500.0
limousine;10998.0
bus;4200.0
;0.0
kombi;2689.0
;799.0
limousine;7500.0
limousine;0.0
limousine;7299.0
limousine;1800.0
cabrio;4450.0
limousine;9800.0
kleinwagen;150.0
kleinwagen;550.0
cabrio;900.0
limousine;650.0
limousine;1100.0
;2000.0
kleinwagen;4950.0
kleinwagen;22200.0
kombi;11000.0
kleinwagen;1350.0
kleinwagen;3000.0
kleinwagen;4950.0
;8500.0
kleinwagen;650.0
kleinwagen;700.0
bus;1880.0
kombi;2990.0
limousine;7500.0
cabrio;950.0
coupe;4299.0
;220.0
coupe;3450.0
kleinwagen;800.0
limousine;850.0
kleinwagen;600.0
kleinwagen;1200.0
kombi;4499.0
kombi;500.0
limousine;3600.0
kombi;20499.0
limousine;2850.0
limousine;1499.0
;850.0
;0.0
kleinwagen;1800.0
kombi;3400.0
;1300.0
limousine;1500.0
kombi;19935.0
kombi;5550.0
;800.0
bus;1600.0
cabrio;3900.0
kleinwagen;1800.0
bus;4200.0
bus;12250.0
limousine;1399.0
kleinwagen;550.0
limousine;990.0
limousine;1999.0
coupe;100.0
limousine;899.0
limousine;25500.0
bus;2450.0
kleinwagen;5500.0
suv;22500.0
kleinwagen;1450.0
kombi;7900.0
kombi;6999.0
kleinwagen;650.0
kombi;4999.0
;1750.0
kleinwagen;770.0
;300.0
coupe;400.0
limousine;1250.0
kleinwagen;1299.0
limousine;2999.0
kleinwagen;2800.0
limousine;0.0
coupe;7700.0
limousine;1550.0
coupe;15500.0
cabrio;2200.0
;850.0
kleinwagen;700.0
;3900.0
;1200.0
;4999.0
kleinwagen;899.0
kombi;600.0
limousine;650.0
cabrio;17790.0
limousine;1000.0
bus;8500.0
limousine;14900.0
kleinwagen;1150.0
kombi;4850.0
kombi;500.0
coupe;2299.0
kleinwagen;1399.0
limousine;800.0
limousine;4850.0
kleinwagen;500.0
kleinwagen;8500.0
kombi;9000.0
kombi;4500.0
kleinwagen;800.0
kleinwagen;999.0
kleinwagen;350.0
;1000.0
limousine;9950.0
bus;6690.0
suv;3200.0
limousine;14490.0
;125.0
limousine;950.0
suv;16800.0
kleinwagen;250.0
;5400.0
kleinwagen;850.0
kombi;2990.0
kleinwagen;3400.0
kombi;750.0
kleinwagen;1000.0
kleinwagen;5499.0
bus;2200.0
limousine;1799.0
kleinwagen;500.0
bus;850.0
limousine;7150.0
limousine;4000.0
;350.0
suv;14000.0
limousine;399.0
kombi;6550.0
kleinwagen;1400.0
kleinwagen;1650.0
bus;2750.0
;1299.0
limousine;1700.0
bus;5600.0
suv;14500.0
kleinwagen;17800.0
limousine;28500.0
kombi;500.0
;235.0
;3900.0
;990.0
kleinwagen;750.0
kombi;3333.0
limousine;2900.0
;2350.0
kombi;400.0
limousine;500.0
kleinwagen;349.0
suv;11750.0
limousine;1399.0
limousine;2500.0
coupe;24500.0
bus;1999.0
limousine;1590.0
cabrio;3990.0
kombi;3500.0
bus;2700.0
bus;3000.0
limousine;6600.0
kombi;8100.0
coupe;7000.0
coupe;32900.0
kombi;3400.0
limousine;900.0
limousine;8999.0
kleinwagen;5150.0
cabrio;10750.0
kleinwagen;550.0
kleinwagen;1250.0
suv;850.0
limousine;850.0
kleinwagen;800.0
kombi;22500.0
kombi;7500.0
kleinwagen;3000.0
kombi;15490.0
limousine;1350.0
limousine;1200.0
limousine;1750.0
;1800.0
kleinwagen;0.0
kombi;12950.0
bus;999.0
limousine;16100.0
kombi;27500.0
kleinwagen;350.0
kombi;14700.0
limousine;2500.0
bus;5750.0
suv;12800.0
kombi;1599.0
kleinwagen;299.0
limousine;800.0
kleinwagen;300.0
kombi;6100.0
limousine;1500.0
kleinwagen;2900.0
;0.0
bus;3800.0
kombi;5555.0
kleinwagen;0.0
kleinwagen;7777.0
bus;9950.0
kleinwagen;6249.0
limousine;2900.0
kleinwagen;4300.0
kombi;1400.0
kleinwagen;1200.0
cabrio;9500.0
kleinwagen;699.0
limousine;1350.0
limousine;2200.0
bus;999.0
limousine;0.0
limousine;2999.0
;2150.0
kleinwagen;8700.0
andere;6250.0
kleinwagen;950.0
kleinwagen;2800.0
kombi;39800.0
coupe;22670.0
kombi;3600.0
limousine;11800.0
kombi;2100.0
limousine;0.0
kombi;3500.0
limousine;0.0
kleinwagen;3990.0
kombi;15499.0
kombi;7500.0
cabrio;21000.0
;500.0
limousine;1250.0
cabrio;2500.0
kombi;450.0
suv;3500.0
limousine;1900.0
kombi;2400.0
;1590.0
kleinwagen;700.0
kombi;3945.0
kombi;16500.0
andere;0.0
kombi;3000.0
kleinwagen;999.0
coupe;3900.0
kleinwagen;800.0
limousine;1350.0
kleinwagen;300.0
kombi;1200.0
limousine;3800.0
kleinwagen;650.0
kleinwagen;6500.0
kleinwagen;15900.0
kombi;850.0
coupe;5600.0
limousine;8999.0
limousine;990.0
kleinwagen;990.0
limousine;2450.0
kleinwagen;4500.0
bus;1700.0
suv;6500.0
kleinwagen;5500.0
bus;4750.0
limousine;5600.0
bus;1990.0
kleinwagen;400.0
kleinwagen;7000.0
;2690.0
limousine;1000.0
kombi;129.0
cabrio;3250.0
suv;32000.0
kleinwagen;500.0
bus;4600.0
limousine;555.0
;3600.0
suv;14500.0
kleinwagen;650.0
limousine;6745.0
kleinwagen;4000.0
limousine;1650.0
limousine;3200.0
limousine;2450.0
;1200.0
kombi;1999.0
kleinwagen;1399.0
kleinwagen;2900.0
limousine;13990.0
kleinwagen;6300.0
coupe;5200.0
kombi;1000.0
;100.0
coupe;4450.0
kombi;4500.0
limousine;16000.0
limousine;0.0
kleinwagen;900.0
kombi;15900.0
kleinwagen;6700.0
coupe;5999.0
;70.0
kombi;1890.0
kombi;370.0
limousine;2450.0
suv;20997.0
kombi;5700.0
limousine;4900.0
cabrio;5990.0
;2350.0
kleinwagen;1200.0
kleinwagen;450.0
kleinwagen;900.0
limousine;3600.0
coupe;2899.0
coupe;20500.0
kombi;5999.0
limousine;7950.0
;229.0
cabrio;15490.0
;650.0
bus;3500.0
;3000.0
kombi;1700.0
kombi;2790.0
kleinwagen;2600.0
kleinwagen;500.0
limousine;3200.0
limousine;1500.0
kombi;5000.0
limousine;999.0
limousine;3990.0
limousine;1900.0
limousine;6800.0
kleinwagen;850.0
bus;11300.0
kombi;2400.0
limousine;500.0
suv;11000.0
limousine;3199.0
bus;3250.0
coupe;3900.0
coupe;39997.0
cabrio;19500.0
;4850.0
bus;2750.0
kleinwagen;3680.0
limousine;21999.0
limousine;1399.0
limousine;19500.0
cabrio;750.0
coupe;3450.0
;30.0
cabrio;3950.0
kombi;1500.0
kombi;7950.0
coupe;1.0
coupe;2200.0
kleinwagen;1890.0
bus;3350.0
limousine;1490.0
suv;20990.0
kleinwagen;320.0
bus;1400.0
kleinwagen;280.0
kleinwagen;1350.0
kombi;850.0
;750.0
coupe;200.0
;1400.0
limousine;1199.0
coupe;2999.0
kleinwagen;850.0
suv;2200.0
limousine;10200.0
kleinwagen;700.0
limousine;4950.0
kleinwagen;750.0
bus;1800.0
kombi;1300.0
limousine;800.0
limousine;1300.0
limousine;3500.0
kombi;12699.0
limousine;1690.0
bus;4900.0
kombi;1250.0
limousine;14999.0
kleinwagen;1499.0
bus;4899.0
kombi;3900.0
coupe;1999.0
;2050.0
kombi;3600.0
bus;7950.0
kleinwagen;1000.0
;1.0
kleinwagen;1200.0
limousine;999.0
limousine;2900.0
cabrio;1799.0
kombi;1500.0
limousine;1100.0
cabrio;20990.0
suv;29500.0
limousine;7999.0
kleinwagen;1390.0
kombi;600.0
kombi;1750.0
suv;990.0
kleinwagen;1700.0
kombi;5950.0
kombi;1750.0
;3850.0
bus;1000.0
limousine;2990.0
kombi;480.0
coupe;95000.0
limousine;700.0
kleinwagen;10500.0
bus;2900.0
;1050.0
limousine;33800.0
cabrio;13900.0
kleinwagen;1350.0
limousine;8100.0
kleinwagen;5500.0
limousine;750.0
limousine;1750.0
kleinwagen;5300.0
kombi;3850.0
cabrio;3150.0
kombi;3600.0
;0.0
kleinwagen;999.0
kleinwagen;400.0
cabrio;4990.0
limousine;2100.0
;200.0
cabrio;2800.0
limousine;800.0
coupe;20500.0
limousine;15200.0
kombi;555.0
;300.0
kombi;13999.0
kleinwagen;3300.0
bus;4000.0
kleinwagen;2300.0
cabrio;1450.0
limousine;1500.0
kleinwagen;599.0
;600.0
coupe;11900.0
cabrio;11500.0
limousine;10499.0
kombi;1900.0
kombi;1700.0
kombi;19830.0
limousine;2200.0
kombi;2999.0
andere;999.0
;3200.0
kombi;6200.0
kleinwagen;750.0
kleinwagen;850.0
;800.0
kombi;6300.0
kombi;5800.0
bus;4800.0
limousine;5590.0
coupe;59911.0
;3500.0
cabrio;3999.0
cabrio;14550.0
suv;12500.0
kleinwagen;3000.0
kombi;2990.0
kleinwagen;500.0
kleinwagen;9900.0
suv;2500.0
kombi;1200.0
limousine;1700.0
kombi;4500.0
suv;16500.0
suv;16300.0
bus;7550.0
kombi;5000.0
limousine;500.0
limousine;349.0
bus;9400.0
limousine;3600.0
coupe;9990.0
limousine;7300.0
limousine;200.0
limousine;999.0
kleinwagen;500.0
limousine;4800.0
limousine;1600.0
kleinwagen;250.0
kombi;7950.0
suv;3990.0
kombi;5790.0
limousine;31500.0
limousine;1500.0
limousine;2500.0
limousine;4000.0
;1100.0
kleinwagen;2650.0
kombi;3989.0
kleinwagen;600.0
limousine;0.0
kombi;6950.0
suv;41900.0
kleinwagen;0.0
bus;31500.0
limousine;17900.0
bus;6850.0
suv;18999.0
kombi;3800.0
limousine;4990.0
;1199.0
kleinwagen;850.0
kombi;590.0
kleinwagen;1900.0
;8100.0
bus;1900.0
limousine;600.0
coupe;1800.0
coupe;3200.0
limousine;1990.0
;1200.0
limousine;4980.0
kleinwagen;4200.0
limousine;16000.0
limousine;3199.0
andere;1600.0
kleinwagen;1250.0
;4599.0
limousine;14000.0
limousine;1950.0
kombi;1900.0
limousine;6000.0
limousine;950.0
;0.0
kleinwagen;3500.0
kleinwagen;2790.0
;0.0
kleinwagen;1500.0
kombi;500.0
kombi;2100.0
kleinwagen;13000.0
suv;13500.0
suv;34800.0
kleinwagen;7700.0
kombi;15990.0
kleinwagen;3400.0
;22850.0
kleinwagen;8500.0
kleinwagen;1000.0
;1990.0
kombi;3550.0
limousine;2800.0
kleinwagen;20000.0
suv;14900.0
cabrio;0.0
limousine;7200.0
kombi;650.0
coupe;7500.0
coupe;1600.0
coupe;8500.0
limousine;8800.0
;1111.0
limousine;2100.0
;1999.0
kombi;6500.0
kleinwagen;2450.0
;180.0
bus;950.0
coupe;2000.0
kombi;1100.0
bus;1990.0
limousine;19500.0
kombi;12888.0
kleinwagen;5500.0
kleinwagen;2300.0
kombi;2900.0
bus;2100.0
kleinwagen;1800.0
kleinwagen;3550.0
limousine;1100.0
kleinwagen;1100.0
cabrio;6900.0
limousine;400.0
limousine;5200.0
limousine;3690.0
bus;5900.0
bus;9200.0
limousine;2300.0
kleinwagen;550.0
kleinwagen;1290.0
kleinwagen;1000.0
cabrio;5500.0
bus;400.0
limousine;10490.0
bus;2600.0
kombi;10999.0
kleinwagen;10899.0
kleinwagen;1499.0
kombi;3100.0
andere;800.0
limousine;7150.0
limousine;700.0
kleinwagen;4800.0
kombi;6900.0
limousine;2999.0
;6800.0
limousine;700.0
cabrio;38950.0
kleinwagen;4250.0
limousine;7600.0
kleinwagen;200.0
;590.0
kleinwagen;3690.0
limousine;7777.0
bus;1999.0
kleinwagen;0.0
limousine;750.0
coupe;5250.0
limousine;1000.0
limousine;2499.0
coupe;13749.0
coupe;1350.0
kleinwagen;3900.0
limousine;1500.0
limousine;300.0
limousine;9600.0
limousine;42900.0
kombi;3900.0
bus;750.0
kombi;3200.0
kombi;1000.0
limousine;7500.0
bus;5200.0
limousine;3500.0
bus;1.0
bus;5500.0
kombi;1700.0
kleinwagen;700.0
kombi;4200.0
kleinwagen;9999.0
kleinwagen;700.0
;750.0
kleinwagen;4800.0
kombi;4500.0
kombi;1800.0
kombi;3000.0
coupe;6500.0
kombi;499.0
cabrio;2600.0
kleinwagen;1800.0
bus;3500.0
limousine;23700.0
limousine;3450.0
kombi;5600.0
kombi;1800.0
limousine;11700.0
suv;9750.0
kleinwagen;350.0
kombi;8400.0
kombi;3200.0
kombi;2500.0
limousine;899.0
kombi;250.0
kombi;3799.0
kombi;2600.0
kleinwagen;500.0
limousine;6399.0
suv;16500.0
limousine;1700.0
kombi;1499.0
bus;3490.0
limousine;27500.0
bus;3490.0
limousine;2200.0
suv;12390.0
limousine;11900.0
kombi;2300.0
;300.0
;1780.0
kleinwagen;6850.0
kleinwagen;150.0
limousine;2200.0
bus;3000.0
limousine;3500.0
bus;250.0
kleinwagen;2200.0
kleinwagen;65.0
;800.0
kleinwagen;590.0
kombi;2990.0
limousine;1800.0
kleinwagen;3999.0
kleinwagen;1899.0
bus;6900.0
limousine;7800.0
kombi;1111.0
kleinwagen;850.0
cabrio;9800.0
kombi;1200.0
kleinwagen;100.0
limousine;6890.0
limousine;3000.0
limousine;7200.0
;0.0
limousine;7499.0
kleinwagen;2800.0
kombi;29999.0
;1100.0
limousine;34500.0
suv;7000.0
cabrio;61800.0
limousine;20000.0
kleinwagen;500.0
limousine;1100.0
limousine;599.0
;350.0
kombi;400.0
kombi;21999.0
kombi;3200.0
limousine;16550.0
limousine;2500.0
cabrio;14900.0
kleinwagen;0.0
suv;35350.0
cabrio;4400.0
;4000.0
;1650.0
cabrio;1500.0
suv;37900.0
kombi;9990.0
;350.0
limousine;1750.0
cabrio;12690.0
kleinwagen;5750.0
;2800.0
kombi;99.0
cabrio;4490.0
kombi;3350.0
kombi;11499.0
kleinwagen;10199.0
cabrio;6500.0
limousine;9500.0
limousine;2150.0
limousine;7490.0
;16200.0
limousine;2200.0
limousine;1200.0
bus;1400.0
limousine;11499.0
kleinwagen;800.0
kombi;3800.0
coupe;6199.0
kleinwagen;850.0
kleinwagen;4250.0
cabrio;4800.0
kombi;1300.0
limousine;4500.0
kombi;13950.0
limousine;3300.0
kombi;13875.0
kombi;10400.0
kleinwagen;4350.0
kombi;5700.0
coupe;1500.0
;1100.0
limousine;990.0
limousine;26900.0
andere;1350.0
;579.0
kleinwagen;1900.0
limousine;1850.0
limousine;13800.0
;1900.0
kombi;3690.0
suv;3900.0
kombi;6899.0
limousine;5999.0
suv;14800.0
kleinwagen;3490.0
;0.0
bus;1990.0
kombi;3199.0
kleinwagen;1900.0
limousine;1200.0
;1550.0
kombi;850.0
kombi;2000.0
bus;3700.0
kombi;26849.0
limousine;2700.0
coupe;1299.0
cabrio;37900.0
limousine;33990.0
cabrio;5450.0
cabrio;10999.0
kombi;1850.0
cabrio;1750.0
kombi;7990.0
kombi;1600.0
;2800.0
kombi;28500.0
kleinwagen;550.0
kombi;6490.0
limousine;2995.0
kombi;42990.0
kleinwagen;5499.0
suv;21500.0
limousine;700.0
kleinwagen;3500.0
kombi;700.0
limousine;880.0
;100.0
kombi;1799.0
kombi;0.0
coupe;850.0
kombi;4700.0
limousine;5800.0
limousine;1700.0
kleinwagen;2990.0
coupe;2799.0
limousine;10400.0
suv;17500.0
;1300.0
kleinwagen;5700.0
kombi;8200.0
limousine;4600.0
limousine;12500.0
kleinwagen;1400.0
suv;2750.0
bus;1650.0
kleinwagen;2200.0
limousine;3690.0
kombi;680.0
kombi;2400.0
coupe;22500.0
kombi;23250.0
limousine;2000.0
coupe;2000.0
coupe;2900.0
limousine;29999.0
cabrio;6299.0
kleinwagen;6200.0
kleinwagen;250.0
kleinwagen;800.0
kombi;2550.0
kombi;6500.0
limousine;6300.0
kleinwagen;500.0
kombi;1135.0
kombi;700.0
cabrio;850.0
kombi;1550.0
;550.0
limousine;1299.0
limousine;2750.0
limousine;1400.0
limousine;2750.0
limousine;750.0
limousine;36000.0
cabrio;10900.0
kombi;6290.0
coupe;2850.0
bus;12750.0
kleinwagen;6650.0
kombi;10950.0
coupe;3250.0
limousine;0.0
kombi;3199.0
limousine;31900.0
kleinwagen;5990.0
kleinwagen;0.0
kleinwagen;800.0
;1500.0
kombi;850.0
kleinwagen;3100.0
kleinwagen;400.0
kleinwagen;1350.0
suv;44000.0
kombi;2999.0
limousine;1600.0
limousine;10850.0
limousine;2000.0
limousine;950.0
kleinwagen;3599.0
kleinwagen;11000.0
;0.0
suv;5800.0
limousine;12600.0
kombi;3500.0
coupe;550.0
kleinwagen;300.0
suv;9999.0
limousine;3600.0
kleinwagen;2600.0
limousine;1650.0
limousine;5499.0
coupe;2444.0
kleinwagen;800.0
cabrio;29998.0
kombi;1900.0
kleinwagen;1495.0
bus;38888.0
kombi;450.0
kombi;5500.0
kombi;8500.0
kombi;1100.0
;1850.0
limousine;4000.0
coupe;17800.0
kombi;2900.0
bus;4250.0
limousine;3400.0
;0.0
limousine;1200.0
kleinwagen;3900.0
;0.0
kombi;6999.0
coupe;800.0
kleinwagen;14500.0
kombi;14900.0
kleinwagen;900.0
kleinwagen;800.0
bus;12300.0
kombi;2100.0
kombi;0.0
kombi;600.0
;420.0
bus;2600.0
coupe;1790.0
limousine;1.0
;3500.0
;900.0
limousine;5999.0
limousine;24850.0
kleinwagen;1390.0
kombi;2590.0
kombi;10990.0
cabrio;1790.0
;0.0
andere;2799.0
limousine;3190.0
cabrio;500.0
suv;3999.0
limousine;999.0
kombi;5900.0
kombi;777.0
bus;3890.0
limousine;3600.0
;0.0
limousine;3850.0
limousine;700.0
bus;1900.0
limousine;780.0
limousine;3900.0
limousine;1999.0
limousine;18850.0
kombi;2580.0
kleinwagen;4150.0
limousine;3890.0
kleinwagen;700.0
kleinwagen;200.0
;1800.0
bus;3099.0
bus;8400.0
;1300.0
;3200.0
kleinwagen;7200.0
kleinwagen;3299.0
kleinwagen;500.0
cabrio;29950.0
cabrio;6500.0
limousine;100.0
kombi;3999.0
coupe;10999.0
cabrio;1850.0
bus;12500.0
kombi;1100.0
kombi;550.0
kleinwagen;1950.0
bus;2999.0
kombi;6950.0
kleinwagen;4600.0
kleinwagen;500.0
;4750.0
limousine;8300.0
kleinwagen;1980.0
;1100.0
kombi;6300.0
limousine;888.0
kleinwagen;10900.0
kombi;9299.0
kombi;2850.0
cabrio;5800.0
kleinwagen;850.0
bus;23950.0
kombi;10000.0
kleinwagen;0.0
;850.0
kombi;24999.0
kombi;1650.0
cabrio;12944.0
limousine;1799.0
limousine;750.0
kleinwagen;850.0
kleinwagen;999.0
kleinwagen;1750.0
cabrio;6900.0
kleinwagen;3300.0
kleinwagen;600.0
kombi;2799.0
;1899.0
bus;3999.0
kleinwagen;1300.0
bus;1000.0
suv;1800.0
andere;3450.0
kombi;999.0
cabrio;7500.0
kombi;37000.0
limousine;13800.0
kleinwagen;1250.0
limousine;26900.0
kombi;7499.0
bus;9900.0
kombi;1450.0
limousine;8765.0
kleinwagen;1100.0
kleinwagen;1490.0
limousine;3500.0
kombi;15500.0
bus;1795.0
kleinwagen;1900.0
bus;5600.0
cabrio;25990.0
limousine;1900.0
kleinwagen;2700.0
;150.0
kleinwagen;2950.0
cabrio;6000.0
limousine;8950.0
kombi;2199.0
kombi;11600.0
limousine;2700.0
kombi;11200.0
kleinwagen;4499.0
kombi;10450.0
kombi;15500.0
;3799.0
;700.0
cabrio;1250.0
kleinwagen;900.0
;1500.0
kleinwagen;4999.0
cabrio;7500.0
bus;2000.0
coupe;6900.0
kleinwagen;700.0
bus;19500.0
coupe;34800.0
limousine;2200.0
kleinwagen;100.0
kombi;16500.0
;350.0
kombi;1300.0
kleinwagen;1150.0
cabrio;3600.0
kleinwagen;5400.0
kleinwagen;1199.0
limousine;6350.0
coupe;650.0
;1300.0
limousine;52400.0
;2699.0
kombi;550.0
;2300.0
;4950.0
;1200.0
kombi;14490.0
limousine;6500.0
kombi;22690.0
kleinwagen;850.0
kleinwagen;50.0
kleinwagen;2500.0
kleinwagen;2550.0
kleinwagen;1750.0
limousine;850.0
kleinwagen;790.0
kleinwagen;400.0
kombi;1099.0
cabrio;12900.0
cabrio;11000.0
kleinwagen;300.0
coupe;3700.0
;0.0
;500.0
limousine;9000.0
suv;7900.0
limousine;5990.0
limousine;5700.0
limousine;6550.0
bus;700.0
kleinwagen;4200.0
kombi;990.0
kleinwagen;220.0
kombi;899.0
;300.0
kombi;7200.0
kleinwagen;700.0
kombi;2650.0
suv;12000.0
bus;2300.0
kombi;125.0
limousine;7950.0
limousine;600.0
limousine;16900.0
kombi;4000.0
kleinwagen;4599.0
kleinwagen;1100.0
bus;7700.0
cabrio;2500.0
kombi;1750.0
coupe;13900.0
kleinwagen;650.0
bus;15990.0
coupe;2000.0
kombi;3100.0
coupe;700.0
coupe;4300.0
limousine;1150.0
coupe;6900.0
cabrio;450.0
limousine;2200.0
limousine;6999.0
kombi;0.0
kombi;650.0
kombi;1500.0
suv;3790.0
bus;6500.0
limousine;9300.0
limousine;13500.0
;7900.0
limousine;4190.0
bus;4500.0
kleinwagen;1300.0
kombi;3200.0
kombi;7999.0
limousine;850.0
kleinwagen;4400.0
kombi;4500.0
limousine;1500.0
limousine;7780.0
kombi;22900.0
kleinwagen;3200.0
;0.0
kleinwagen;599.0
limousine;875.0
limousine;2150.0
bus;1490.0
limousine;750.0
bus;9650.0
suv;10900.0
limousine;9390.0
;1800.0
limousine;3500.0
limousine;699.0
limousine;1900.0
kombi;5100.0
limousine;1250.0
limousine;2000.0
bus;18999.0
bus;5000.0
;450.0
kleinwagen;5600.0
bus;2500.0
bus;10800.0
cabrio;250.0
kombi;5900.0
kleinwagen;1599.0
limousine;10490.0
kombi;3990.0
limousine;750.0
kombi;3900.0
kombi;13900.0
coupe;4000.0
kombi;5500.0
cabrio;2320.0
suv;11500.0
limousine;2850.0
kleinwagen;300.0
;3850.0
kleinwagen;3750.0
limousine;1950.0
kombi;10850.0
kleinwagen;1250.0
suv;6200.0
limousine;555.0
bus;2900.0
bus;20750.0
limousine;4500.0
kleinwagen;1100.0
cabrio;7500.0
;0.0
limousine;13900.0
kleinwagen;900.0
andere;1800.0
limousine;900.0
limousine;6950.0
kombi;0.0
bus;5555.0
kombi;4699.0
kleinwagen;5650.0
cabrio;2999.0
kleinwagen;6790.0
cabrio;88400.0
limousine;9500.0
kombi;899.0
andere;3700.0
limousine;3950.0
bus;4800.0
bus;4650.0
kombi;1650.0
limousine;800.0
;2700.0
limousine;9950.0
limousine;6290.0
kleinwagen;4450.0
cabrio;5199.0
;1.0
limousine;4599.0
limousine;9500.0
limousine;1400.0
limousine;1650.0
coupe;0.0
coupe;1100.0
kleinwagen;2300.0
bus;1900.0
kombi;950.0
limousine;1050.0
kleinwagen;5900.0
limousine;8950.0
coupe;22500.0
suv;3200.0
limousine;3150.0
limousine;1199.0
bus;3999.0
limousine;4700.0
kleinwagen;5990.0
;950.0
coupe;1650.0
kleinwagen;1480.0
limousine;12699.0
coupe;9900.0
limousine;13990.0
kombi;9199.0
suv;19890.0
kombi;999.0
kleinwagen;2580.0
kombi;4500.0
kleinwagen;899.0
kleinwagen;1850.0
kleinwagen;8999.0
;5000.0
kombi;5900.0
limousine;1250.0
bus;11900.0
limousine;300.0
cabrio;3950.0
kleinwagen;180.0
limousine;7500.0
suv;1300.0
kombi;150.0
kleinwagen;1300.0
limousine;4300.0
;250.0
coupe;100.0
kleinwagen;4250.0
kombi;1800.0
coupe;41500.0
cabrio;9990.0
kleinwagen;1250.0
kleinwagen;1400.0
kombi;4499.0
kleinwagen;420.0
coupe;3950.0
kleinwagen;500.0
kombi;3899.0
kleinwagen;350.0
kombi;14900.0
limousine;3499.0
kleinwagen;9500.0
suv;17500.0
kombi;2999.0
kleinwagen;2499.0
kleinwagen;1900.0
;1200.0
cabrio;4500.0
limousine;1300.0
limousine;7500.0
kombi;7500.0
coupe;8000.0
kombi;4290.0
bus;2150.0
kombi;4150.0
coupe;19400.0
;11500.0
limousine;5900.0
bus;2200.0
kleinwagen;1190.0
bus;1500.0
kleinwagen;1750.0
kleinwagen;0.0
limousine;2000.0
kleinwagen;3300.0
kleinwagen;2150.0
;0.0
kleinwagen;5200.0
kombi;2400.0
bus;14800.0
limousine;23500.0
kombi;12700.0
kleinwagen;2000.0
kombi;2000.0
;1999.0
suv;22000.0
kleinwagen;0.0
kleinwagen;3600.0
suv;2499.0
kombi;5400.0
cabrio;13500.0
;3450.0
bus;1350.0
limousine;1800.0
kleinwagen;219.0
bus;2000.0
;0.0
kleinwagen;5500.0
kleinwagen;1500.0
limousine;13500.0
bus;0.0
suv;9999.0
coupe;4200.0
kombi;3300.0
kleinwagen;999.0
limousine;18990.0
kleinwagen;1100.0
limousine;4999.0
kombi;1600.0
kleinwagen;1990.0
limousine;8600.0
coupe;15800.0
limousine;7100.0
;1100.0
kleinwagen;2000.0
kleinwagen;500.0
kleinwagen;4444.0
bus;3400.0
limousine;1199.0
limousine;19500.0
cabrio;12600.0
kombi;1200.0
limousine;3000.0
limousine;800.0
kombi;1700.0
kleinwagen;2500.0
limousine;23500.0
limousine;3650.0
